1,2,3,female,male,C,Q,S,Dr,Master,Miss,Mr,Mrs,adult,aged,child,senior,High,Low,Age,Fare,SibSp,Parch,Family_Size,Family,AgeFill,Fare_Per_Person,Cabin,AgeClass,ClassFare
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.046483006371686605,-0.047528050262555084,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.046483006371686605,-0.023543797839197217,1,0.0589523376536861,-0.015415281044858056
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,-0.07161494907085725,-0.012109807460856489,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.07161494907085725,-0.013499865149044088,1,-0.07674514741959054,-0.01065779308594414
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0.30536419141670246,-0.035532247563821534,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.30536419141670246,-0.011547995140463667,1,0.19464982272696274,-0.006754053068783298
1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.01634685037624001,0.2589399394596782,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,0.01634685037624001,0.068391947120619,1,-0.15364038896111396,0.045859709072173474
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.12944059252250792,0.19966808847011913,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.12944059252250792,0.048634663457432635,1,-0.11293114343913098,0.026102425408987117
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.0967468917700279,-0.048707370121739375,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.0967468917700279,-0.024723117698381505,1,0.004673343624375442,-0.018953240622410925
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.033917035022101284,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.033917035022101284,-0.023462600046840268,1,0.07252208616101376,-0.01517168766778722
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0037808790266546863,-0.03875283307797923,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0037808790266546863,-0.01476858065462136,1,-0.022466153390279884,-0.013195224097098687
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,-0.0967468917700279,-0.006254197435115226,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.0967468917700279,-0.020006098510978825,1,-0.09483814542936075,-0.02367025980981361
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.07289413141282082,0.9346240179573513,0.26973438084549195,0.9095398428731762,0.9645061728395061,0.0,-0.026533033524519713,1,0.10914843382329197,-0.02438298810082555
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.07917670712416662,0.20188014275084332,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.07917670712416662,0.2258643951742012,1,-0.1310241414489012,0.20333215712575564
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.3933259908637997,-0.050683638505427044,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.3933259908637997,-0.02669938608206918,1,0.5338935354101543,-0.024882045773473957
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.07917670712416662,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.07917670712416662,-0.013499865149044088,1,0.03181284063903077,-0.01065779308594414
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.01634685037624001,-0.022796295757834293,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.01634685037624001,-0.025520131285218513,1,0.1268010801903244,-0.021344281382921944
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.17214271986753985,0.05030943391753849,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,-0.17214271986753985,0.017709755540153402,1,-0.2214891314977523,-0.004822482508292115
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.017477449984452643,0.18462401795735128,-0.06359895248784138,0.1095398428731762,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.1985534349452272,-0.007230132439405437,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.1985534349452272,0.01675411998395243,1,-0.08805327117569693,-0.005778118064493088
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.10430864982333728,0.23668042350782537,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,0.10430864982333728,0.11089525033529685,1,-0.12197764244401609,0.08836301228685131
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.17214271986753985,-0.02772476752949985,0.18462401795735128,-0.06359895248784138,0.1095398428731762,-0.035493827160493825,-0.17214271986753985,-0.02716295520910703,1,-0.07674514741959054,-0.026272753154587502
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.0,0.19800899896282578,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.0,0.09155953806279706,1,-0.15952460441679145,0.06902730001435152
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023462600046840268,1,0.10914843382329197,-0.01517168766778722
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.008785092322930637,0.06713611488750858,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.008785092322930637,0.026123096025138442,1,-0.16268688796599906,0.003590857976692925
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.14200656387209323,0.19966808847011913,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.14200656387209323,0.22365234089347702,1,-0.10840789393668843,0.20112010284503148
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.19227044927043455,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.19227044927043455,-0.023161621691517167,1,0.3167775592929117,-0.014268752601817912
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.19227044927043455,0.006432957620657507,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.19227044927043455,0.030417210044015375,1,-0.0903148959269182,0.007884971995569855
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,-0.3480663187617344,-0.012109807460856489,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.3480663187617344,-0.021957968519559244,1,-0.2757681255270629,-0.027573999826974453
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.07161494907085725,0.4504833845727032,0.3096240179573513,0.26973438084549195,0.40953984287317624,0.3395061728395062,-0.07161494907085725,0.04668279344885222,1,-0.18530313547821184,0.024150555400406698
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.02135106367251596,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.02135106367251596,-0.013499865149044088,1,-0.040559151400050106,-0.01065779308594414
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.05904897772127193,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.05904897772127193,-0.013499865149044088,1,-0.06769864841470542,-0.01065779308594414
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.07917670712416662,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.07917670712416662,-0.013499865149044088,1,0.03181284063903077,-0.01065779308594414
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.07161494907085725,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.07161494907085725,-0.013499865149044088,1,-0.07674514741959054,-0.01065779308594414
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.12944059252250792,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.12944059252250792,-0.013499865149044088,1,0.0679988366585712,-0.01065779308594414
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.0,-0.03143332054580265,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.0,-0.023161621691517167,1,0.10914843382329197,-0.014268752601817912
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.335500347412149,-0.03182369454751874,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.335500347412149,-0.028529264215113325,1,-0.2531518780148502,-0.03037168017260639
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.15457253522167858,-0.045950353734619524,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.15457253522167858,-0.02196610131126166,1,0.2760683137709287,-0.010682191461051399
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.08418092042044258,-0.044852426854793036,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.08418092042044258,-0.020868174431435176,1,0.018243092131703106,-0.0073884108215719405
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.005457022616367296,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.029441275039725164,1,-0.15952460441679145,0.0069090369912796455
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.18470869121712516,-0.04874796901791785,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.18470869121712516,-0.0341706890385797,1,-0.0903148959269182,-0.0472959546430055
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.05904897772127193,-0.028115141531215936,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.05904897772127193,-0.02150253218422381,1,0.04538258914635843,-0.009291484079937838
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04875616687195388,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.024771914448596017,1,0.10914843382329197,-0.019099630873054465
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.02135106367251596,-0.04431566260243343,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.02135106367251596,-0.020331410179075558,1,0.08609183466834142,-0.005778118064493088
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.0967468917700279,0.044494422787975704,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,-0.0967468917700279,0.01480224997537201,1,-0.19434963448309694,-0.007729988073073508
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.10430864982333728,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.10430864982333728,-0.013499865149044088,1,0.049905838648800986,-0.01065779308594414
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.04747925351234057,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023495001088982705,1,0.10914843382329197,-0.015268890794214526
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.04747925351234057,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023495001088982705,1,0.10914843382329197,-0.015268890794214526
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.12944059252250792,-0.008401254444553691,0.0596240179573513,0.6030677141788253,0.40953984287317624,0.21450617283950618,0.12944059252250792,-0.0297979797206906,1,0.24892881675627337,-0.034177826689338206
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.008785092322930637,-0.0087510295500913,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.008785092322930637,-0.011820476193661493,1,-0.03151265239516499,-0.00729901517517895
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.19227044927043455,-0.03464570820592431,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,0.19227044927043455,-0.024767815521577998,1,0.3167775592929117,-0.0190873340920004
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0666107357745813,-0.04909774412345545,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0666107357745813,-0.02511349170009759,1,0.18108007421963507,-0.02012436262755918
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.0326044425509509,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0037808790266546863,-0.048707370121739375,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0037808790266546863,-0.024723117698381505,1,0.11323133168299675,-0.018953240622410925
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.3807600195142144,0.08401979046172922,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.3807600195142144,0.03456493381224877,1,-0.022466153390279884,0.01203269576380325
0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-0.04874796901791785,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.02476371659455998,1,0.10914843382329197,-0.019075037310946345
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,-0.07161494907085725,0.07240616391067571,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.07161494907085725,0.09639041633403359,1,-0.18530313547821184,0.07385817828558805
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.05904897772127193,0.045356563770765676,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.05904897772127193,0.015233320466766993,1,-0.1807798859757693,-0.007298917581678525
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.1470107771683692,-0.05017947048221073,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.1470107771683692,-0.0325346966597212,1,-0.04960565040493521,-0.04238797750643003
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.13444480581878387,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.13444480581878387,-0.023161621691517167,1,-0.036035901897607546,-0.014268752601817912
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.0967468917700279,0.20188014275084332,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.0967468917700279,0.2258643951742012,1,-0.19434963448309694,0.20333215712575564
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.335500347412149,-0.02172276725311506,0.3096240179573513,0.10306771417882528,0.3095398428731762,0.15200617283950618,-0.335500347412149,-0.030647043174423082,1,-0.2531518780148502,-0.03672501705053566
1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0.0,0.0975282924171126,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.0,0.041319184789940455,1,-0.15952460441679145,0.018786946741494937
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.0967468917700279,-0.048707370121739375,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.0967468917700279,-0.024723117698381505,1,0.004673343624375442,-0.018953240622410925
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.033917035022101284,0.34996207913081157,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,-0.033917035022101284,0.09873266034433009,1,-0.1717333869708842,0.07620042229588457
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-0.12187883446919855,-0.055026549274518485,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.12187883446919855,-0.031042296851160618,1,-0.022466153390279884,-0.037910778080748254
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.13444480581878387,-0.04768263836723465,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.13444480581878387,-0.023698385943876785,1,-0.036035901897607546,-0.015879045358896757
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.15457253522167858,0.38124079601831273,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.15457253522167858,0.4052250484416706,1,-0.10388464443424586,0.3826928103932251
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.3606322901113197,-0.03213267556987701,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,-0.3606322901113197,-0.02863225788923275,1,-0.28029137502950546,-0.03068066119496467
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.028912821725825332,-0.047389857865947585,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.028912821725825332,-0.02340560544258972,1,0.14037082869765208,-0.015000703855035578
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.0666107357745813,0.038638812762234444,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.0666107357745813,0.011874444962501379,1,-0.13554739095134374,-0.01065779308594414
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023462600046840268,1,0.10914843382329197,-0.01517168766778722
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.1470107771683692,0.08060401794671349,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1470107771683692,0.10458827037007136,1,-0.1310241414489012,0.22551847795228674
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.3606322901113197,0.0286842757184743,0.5596240179573513,0.26973438084549195,0.6095398428731762,0.5895061728395061,-0.3606322901113197,-0.027431337335286837,1,-0.28029137502950546,-0.02707789953312693
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.07917670712416662,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.07917670712416662,-0.013499865149044088,1,0.03181284063903077,-0.01065779308594414
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04777203401362764,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.02378778159026977,1,0.10914843382329197,-0.016147232298075714
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.1595767485179545,-0.03943598758098237,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1595767485179545,-0.015451735157624508,1,-0.1400706404537863,-0.014561533103104981
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.07917670712416662,0.17136597334570303,0.0596240179573513,0.26973438084549195,0.2095398428731762,0.08950617283950618,0.07917670712416662,0.01968192499682306,1,-0.1310241414489012,-0.002850313051622457
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.10931286311961322,-0.04764203947105618,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.10931286311961322,-0.023657787047698314,1,-0.008896404882952222,-0.015757248670361348
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.02135106367251596,-0.047389857865947585,0.18462401795735128,-0.06359895248784138,0.1095398428731762,-0.035493827160493825,-0.02135106367251596,-0.03371798532125628,1,0.08609183466834142,-0.04593784349103524
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.08418092042044258,0.1582396475379997,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.08418092042044258,0.07167486235038402,1,-0.1898263849806544,0.0491426243019385
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,-0.07161494907085725,-0.0302621985406544,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,-0.07161494907085725,-0.028008765546158547,1,0.03181284063903077,-0.02881018416574205
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.0967468917700279,-0.04764203947105618,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.0967468917700279,-0.023657787047698314,1,0.004673343624375442,-0.015757248670361348
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.01634685037624001,-0.047528050262555084,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.01634685037624001,-0.023543797839197217,1,0.1268010801903244,-0.015415281044858056
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.20483642062001986,-0.012109807460856489,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.20483642062001986,0.011874444962501379,1,0.12227783068788185,0.040090827137146796
0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.08418092042044258,-0.042363792593853006,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.08418092042044258,-0.01837954017049514,1,-0.08579164642447565,-0.02041714312884624
